Título	link	data	tipo	doi	issn	ISSN	Periódico	Qualis	FI (JCR)	H-index	media_citacao_3_anos	Resumo_antigo	Categorias	categories	Resumo	PUBMEDID	Periódico	ISSN	DOI	Tradução do título	Tradução do resumo
Peginterferon-lambda for the treatment of COVID-19 in outpatients.	https://doi.org/10.1101/2020.11.09.20228098	12/11/2020	Preprint	10.1101/2020.11.09.20228098	-	-	-	-	-	-	-	-	['Interferon', 'Interferon']	['Interferon', 'Interferon']	-	-	-	-	-	Peginterferon-lambda para o tratamento de COVID-19 em pacientes ambulatoriais. 	-
Efficacy and Safety of Ivermectin for Treatment and prophylaxis of COVID-19 Pandemic.	https://doi.org/10.21203/rs.3.rs-100956/v1	01/11/2020	Preprint	10.21203/rs.3.rs-100956/v1	-	-	-	-	-	-	-	-	['Hidroxicloroquina', 'Ivermectina']	['Hydroxychloroquine', 'Ivermectin']	-	-	-	-	-	Eficácia e segurança da ivermectina para tratamento e profilaxia da pandemia de COVID-19. 	-
Vitamin D status and seroconversion for COVID-19 in UK healthcare workers who isolated for COVID-19 like symptoms during the 2020 pandemic.	https://www.medrxiv.org/content/10.1101/2020.10.05.20206706v1	06/10/2020	Preprint	10.1101/2020.10.05.20206706v1	-	-	-	-	-	-	-	-	['Vitamina D (25-hidroxivitamina D)']	['Vitamin D (25-hydroxyvitamin D)']	-	-	-	-	-	Status de vitamina D e soroconversão para COVID-19 em profissionais de saúde do Reino Unido que se isolaram para sintomas semelhantes ao COVID-19 durante a pandemia de 2020. 	-
Mathematical analysis of Córdoba calcifediol trial suggests strong role for Vitamin D in reducing ICU admissions of hospitalized COVID-19 patients.	https://doi.org/10.1101/2020.11.08.20222638	12/11/2020	Preprint	10.1101/2020.11.08.20222638	-	-	-	-	-	-	-	-	['Vitamina D (25-hidroxivitamina D)']	['Vitamin D (25-hydroxyvitamin D)']	-	-	-	-	-	A análise matemática do estudo de calcifediol de Córdoba sugere um forte papel da vitamina D na redução de internações na UTI de pacientes hospitalizados com COVID-19. 	-
Corticosteroids are associated with increased survival in elderly presenting severe SARS-Cov2 infection.	https://doi.org/10.1101/2020.11.10.20226886	13/11/2020	Preprint	10.1101/2020.11.10.20226886	-	-	-	-	-	-	-	-	['Dexametasona', 'Hidrocortisona', 'Prednisolona', 'Prednisona']	['Dexamethasone', 'Hydrocortisone', 'Prednisolone', 'Prednisone']	-	-	-	-	-	Os corticosteróides estão associados ao aumento da sobrevida em idosos com infecção grave por SARS-Cov2. 	-
Therapeutic use of convalescent plasma in COVID-19 patients with immunodeficiency.	https://www.medrxiv.org/content/10.1101/2020.11.08.20224790v1	10/11/2020	Preprint	10.1101/2020.11.08.20224790v1	-	-	-	-	-	-	-	-	['Plasma convalescente']	['Convalescent Plasma']	-	-	-	-	-	Uso terapêutico de plasma convalescente em pacientes com COVID-19 com imunodeficiência. 	-
Evaluating the Efficacy of Tocilizumab in Moderate to Severe COVID-19 with Progressive Illness despite Steroids: Identifying the Optimal Timing of its Administration in C3G study.	https://www.medrxiv.org/content/10.1101/2020.11.07.20226837v1	10/11/2020	Preprint	10.1101/2020.11.07.20226837v1	-	-	-	-	-	-	-	-	['Tocilizumabe']	['Tocilizumab']	-	-	-	-	-	Avaliando a eficácia do tocilizumab em moderado a grave COVID-19 com doença progressiva apesar dos esteróides: identificando o momento ideal de sua administração no estudo C3G. 	-
Reducing the use of empiric antibiotic therapy in patients on admission to the hospital with COVID-19.	https://doi.org/10.21203/rs.3.rs-94854/v1	20/10/2020	Preprint	10.21203/rs.3.rs-94854/v1	-	-	-	-	-	-	-	-	['Amoxicilina', 'Azitromicina', 'Cefdinir', 'Cefepima', 'Ceftriaxona', 'Doxiciclina', 'Levofloxacina', 'Metronidazol', 'Vancomicina']	['Amoxicillin', 'Azithromycin', 'Cefdinir', 'Cefepime', 'Ceftriaxone', 'Doxycycline', 'Levofloxacin', 'Metronidazole', 'Vancomycin']	-	-	-	-	-	Reduzir o uso de antibioticoterapia empírica em pacientes admitidos no hospital com COVID-19. 	-
Repurposing of drugs for Covid-19: asystematic review and meta-analysis	https://www.medrxiv.org/content/10.1101/2020.06.07.20124677v1	09/06/2020	Preprint	10.1101/2020.06.07.20124677v1	-	-	-	-	-	-	-	-	[]	[]	-	-	-	-	-	Reaproveitamento de medicamentos para Covid-19: revisão sistemática e metanálise 	-
A systematic review of Anakinra, Sarilumab, Siltuximab with meta-analysis of Tocilizumab for Covid-19.	https://doi.org/10.1101/2020.04.23.20076612	06/09/2020	Preprint	10.1101/2020.04.23.20076612	-	-	-	-	-	-	-	-	['Anakinra', 'Anakinra', 'Sarilumabe', 'Sarilumabe', 'Siltuximabe', 'Siltuximabe', 'Tocilizumabe', 'Tocilizumabe']	['Anakinra', 'Anakinra', 'Sarilumab', 'Sarilumab', 'Siltuximab', 'Siltuximab', 'Tocilizumab', 'Tocilizumab']	-	-	-	-	-	Uma revisão sistemática de Anakinra, Sarilumab, Siltuximab com meta-análise de Tocilizumab para Covid-19. 	-
Remdesivir-based therapy improved recovery of patients with COVID-19 in the SARSTer multicentre, real-world study	https://doi.org/10.1101/2020.10.30.20215301	03/11/2020	Preprint	10.1101/2020.10.30.20215301	-	-	-	-	-	-	-	-	['Remdesivir']	['Remdesivir']	-	-	-	-	-	A terapia baseada em remdesivir melhorou a recuperação de pacientes com COVID-19 no estudo multicêntrico do mundo real SARSTer 	-
Evidence favoring the efficacy of convalescent plasma for COVID-19 therapy	https://doi.org/10.1101/2020.07.29.20162917	29/10/2020	Preprint	10.1101/2020.07.29.20162917	-	-	-	-	-	-	-	-	['Plasma convalescente']	['Convalescent Plasma']	-	-	-	-	-	Evidências que favorecem a eficácia do plasma convalescente para a terapia com COVID-19 	-
Early Tocilizumab Dosing is Associated with Improved Survival In Critically Ill Patients Infected With SARS-CoV-2	https://doi.org/10.1101/2020.10.27.20211433	28/10/2020	Preprint	10.1101/2020.10.27.20211433	-	-	-	-	-	-	-	-	['Tocilizumabe']	['Tocilizumab']	-	-	-	-	-	Dosagem precoce de tocilizumabe está associada a melhor sobrevida em pacientes criticamente doentes infectados com SARS-CoV-2 	-
Role of ivermectin in the prevention of COVID-19 infection among healthcare workers in India: A matched case-control study	https://doi.org/10.1101/2020.10.29.20222661	03/11/2020	Preprint	10.1101/2020.10.29.20222661	-	-	-	-	-	-	-	-	['Ácido ascórbico', 'Hidroxicloroquina', 'Ivermectina']	['Ascorbic acid', 'Hydroxychloroquine', 'Ivermectin']	Two-dose ivermectin prophylaxis at a dose of 300 μg/kg with a gap of 72 hours was associated with a 73% reduction of SARS-CoV-2 infection among healthcare workers for the following month. Chemoprophylaxis has relevance in the containment of pandemic.	33592050	PloS one	1932-6203	10.1371/journal.pone.0247163	Papel da ivermectina na prevenção da infecção por COVID-19 entre os profissionais de saúde na Índia: Um estudo de caso-controle pareado 	Profilaxia de duas doses de ivermectina na dose de 300 μg/kg com um intervalo de 72 horas foi associada a uma redução de 73% Infecção por SARS-CoV-2 entre os profissionais de saúde no mês seguinte. A quimioprofilaxia tem relevância na contenção da pandemia.
The use of compassionate Ivermectin in the management of symptomatic outpatients and hospitalized patients with clinical diagnosis of COVID-19 at the Medical Center Bournigal and the Medical Center Punta Cana, Rescue Group, Dominican Republic, from may 1 to august 10, 2020	https://doi.org/10.1101/2020.10.29.20222505	03/11/2020	Preprint	10.1101/2020.10.29.20222505	-	-	-	-	-	-	-	-	['Ivermectina']	['Ivermectin']	-	-	-	-	-	O uso de Ivermectina compassiva no manejo de pacientes ambulatoriais sintomáticos e pacientes hospitalizados com diagnóstico clínico de COVID-19 no Centro Médico Bournigal e no Centro Médico Punta Cana, Grupo de Resgate, República Dominicana, de 1º de maio a 10 de agosto de 2020 	-
Efficacy of Convalescent Plasma Therapy compared to Fresh Frozen Plasma in Severely ill COVID-19 Patients: A Pilot Randomized Controlled Trial.	https://www.medrxiv.org/content/10.1101/2020.10.25.20219337v1.article-info	27/10/2020	Preprint	10.1101/2020.10.25.20219337v1.article-info	-	-	-	-	-	-	-	-	['Plasma convalescente']	['Convalescent Plasma']	-	-	-	-	-	Eficácia da terapia de plasma convalescente em comparação com plasma fresco congelado em pacientes com COVID-19 gravemente doentes: um estudo piloto randomizado controlado. 	-
Treatment with Zinc is Associated with Reduced In-Hospital Mortality Among COVID-19 Patients: A Multi-Center Cohort Study	https://doi.org/10.21203/rs.3.rs-94509/v1	26/10/2020	Preprint	10.21203/rs.3.rs-94509/v1	-	-	-	-	-	-	-	-	['Zinco']	['Zinc']	-	33140042	Research square	1932-6203	10.21203/rs.3.rs-94509/v1	O tratamento com zinco está associado à redução da mortalidade hospitalar entre pacientes com COVID-19: um estudo de coorte multicêntrico 	-
Low dose hydroxychloroquine is associated with lower mortality in COVID-19: a meta-analysis of 26 studies and 44,521 patients	https://doi.org/10.1101/2020.11.01.20223958	04/11/2020	Preprint	10.1101/2020.11.01.20223958	-	-	-	-	-	-	-	-	['Azitromicina', 'Hidroxicloroquina']	['Azithromycin', 'Hydroxychloroquine']	-	-	-	-	-	A hidroxicloroquina em baixa dose está associada a menor mortalidade no COVID-19: uma meta-análise de 26 estudos e 44.521 pacientes 	-
The Role of Vitamin D in The Age of COVID-19: A Systematic Review and Meta-Analysis	https://doi.org/10.1101/2020.06.05.20123554	26/10/2020	Preprint	10.1101/2020.06.05.20123554	-	-	-	-	-	-	-	-	['Vitamina D (25-hidroxivitamina D)', 'Vitamina D (25-hidroxivitamina D)', 'Vitamina D (25-hidroxivitamina D)']	['Vitamin D (25-hydroxyvitamin D)', 'Vitamin D (25-hydroxyvitamin D)', 'Vitamin D (25-hydroxyvitamin D)']	This study found that most of the COVID-19 patients were suffering from vitamin D deficiency/insufficiency. Also, there is about three times higher chance of getting infected with SARS-CoV-2 among vitamin-D-deficient individuals and about five times higher probability of developing the severe disease in vitamin-D-deficient patients. Vitamin D deficiency showed no significant association with mortality rates in this population.	34322971	International journal of clinical practice	1742-1241	10.1111/ijcp.14675	O papel da vitamina D na era do COVID-19: uma revisão sistemática e meta-análise 	Este estudo descobriu que a maioria dos pacientes com COVID-19 sofria de deficiência / insuficiência de vitamina D. Além disso, há cerca de três vezes mais chances de se infectar com SARS-CoV-2 entre indivíduos com deficiência de vitamina D e cerca de cinco vezes mais probabilidade de desenvolver a doença grave em pacientes com deficiência de vitamina D. A deficiência de vitamina D não mostrou associação significativa com as taxas de mortalidade nessa população.
Equine hyperimmune globulin raised against the SARS-CoV-2 spike glycoprotein has extremely high neutralizing titers	https://doi.org/10.1101/2020.08.17.254375	21/08/2020	Preprint	10.1101/2020.08.17.254375	-	-	-	-	-	-	-	-	['Imunoglobulina']	['Immunoglobulin']	-	-	-	-	-	A globulina hiperimune equina levantada contra a glicoproteína de pico SARS-CoV-2 tem títulos neutralizantes extremamente altos 	-
Phase II Clinical trial for Evaluation of BCG as potential therapy for COVID-19	https://doi.org/10.1101/2020.10.28.20221630	03/11/2020	Preprint	10.1101/2020.10.28.20221630	-	-	-	-	-	-	-	-	['Vacina BCG']	['BCG vaccine']	-	-	-	-	-	Fase II Ensaio clínico para avaliação do BCG como terapia potencial para COVID-19 	-
Safety, Tolerability, and Immunogenicity of COVID-19 Vaccines: A Systematic Review and Meta-Analysis	https://doi.org/10.1101/2020.11.03.20224998	04/11/2020	Preprint	10.1101/2020.11.03.20224998	-	-	-	-	-	-	-	-	['Ad5-nCoV', 'CoronaVac', 'Vacina BNT162', 'Vacina de vírus inativado', 'Vacina NVX-CoV2373']	['Ad5-nCoV', 'CoronaVac', 'BNT162 vaccine', 'Inactivated virus vaccine', 'NVX-CoV2373 vaccine']	We aimed to summarize reliable medical evidence by the meta-analysis of all published clinical trials that investigated the safety, tolerability, and immunogenicity of vaccine candidates against coronavirus disease 2019 (COVID-19), caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). The PubMed, Cochrane Library, EMBASE, and medRxiv databases were used to select the studies. 7094 articles were identified initially and 43 were retrieved for more detailed evaluation. 5 randomized, double-blind, placebo-controlled trials were selected. A total of 1604 subjects with either vaccines or placebo infections were included in the meta-analysis within the scope of these articles. According to the results, there is an increase in total adverse events for subjects with either low (95% 	33173896	medRxiv : the preprint server for health sciences	1742-1241	10.1101/2020.11.03.20224998	Segurança, tolerabilidade e imunogenicidade das vacinas COVID-19: uma revisão sistemática e meta-análise 	Nosso objetivo foi resumir evidências médicas confiáveis pela meta-análise de todos os ensaios clínicos publicados que investigaram a segurança, tolerabilidade e imunogenicidade de vacinas candidatas contra o coronavírus doença 2019 (COVID-19), causada pelo coronavírus 2 da síndrome respiratória aguda grave (SARS-CoV-2). As bases de dados PubMed, Cochrane Library, EMBASE e medRxiv foram usadas para selecionar os estudos. 7.094 artigos foram identificados inicialmente e 43 foram recuperados para avaliação mais detalhada. 5 ensaios randomizados, duplo-cegos, controlados por placebo foram selecionados. Um total de 1604 indivíduos com vacinas ou infecções por placebo foram incluídos na meta-análise no âmbito destes artigos. De acordo com os resultados, há um aumento no total de eventos adversos para indivíduos com baixa (95%
Pilot Trial of High-dose vitamin C in critically ill COVID-19 patients	https://doi.org/10.21203/rs.3.rs-52778/v2	10/08/2020	Preprint	10.21203/rs.3.rs-52778/v2	-	-	-	-	-	-	-	-	['Ácido ascórbico']	['Ascorbic acid']	This pilot trial showed that HDIVC failed to improve IMVFD28, but might show a potential signal of benefit in oxygenation for critically ill patients with COVID-19 improving PaO2/FiO2 even though.	33420963	Annals of intensive care	2110-5820	10.1186/s13613-020-00792-3	Ensaio piloto de alta dose de vitamina C em pacientes 	criticamente doentes com COVID-19 .
Tocilizumab in nonventilated patients hospitalized with Covid-19 pneumonia	https://doi.org/10.1101/2020.10.21.20210203	23/10/2020	Preprint	10.1101/2020.10.21.20210203	-	-	-	-	-	-	-	-	['Tocilizumabe', 'Tocilizumabe', 'Tocilizumabe', 'Tocilizumabe', 'Tocilizumabe', 'Tocilizumabe']	['Tocilizumab', 'Tocilizumab', 'Tocilizumab', 'Tocilizumab', 'Tocilizumab', 'Tocilizumab']	-	-	-	-	-	Tocilizumab em pacientes não ventilados hospitalizados com pneumonia por Covid-19 	-
Early use of nitazoxanide in mild Covid-19 disease: randomized, placebo-controlled trial	https://doi.org/10.1101/2020.10.21.20217208	23/10/2020	Preprint	10.1101/2020.10.21.20217208	-	-	-	-	-	-	-	-	['Nitazoxanida']	['Nitazoxanide']	-	-	-	-	-	Uso precoce de nitazoxanida na doença leve de Covid-19: estudo randomizado controlado por placebo 	-
Effectiveness of Ivermectin as add-on Therapy in COVID-19 Management	https://doi.org/10.1101/2020.07.07.20145979	08/07/2020	Preprint	10.1101/2020.07.07.20145979	-	-	-	-	-	-	-	-	['Azitromicina', 'Hidroxicloroquina', 'Ivermectina']	['Azithromycin', 'Hydroxychloroquine', 'Ivermectin']	-	-	-	-	-	Eficácia da ivermectina como terapia complementar no gerenciamento de COVID-19 	-
Controlled randomized clinical trial on using Ivermectin with Doxycycline for treating COVID-19 patients in Baghdad, Iraq	https://doi.org/10.1101/2020.10.26.20219345	27/10/2020	Preprint	10.1101/2020.10.26.20219345	-	-	-	-	-	-	-	-	['Doxiciclina', 'Ivermectina']	['Doxycycline', 'Ivermectin']	-	-	-	-	-	Ensaio clínico randomizado controlado sobre o uso de ivermectina com doxiciclina no tratamento de pacientes com COVID-19 em Bagdá, Iraque 	-
