Título	link	data	tipo	doi	issn	ISSN	Periódico	Qualis	FI (JCR)	H-index	media_citacao_3_anos	Resumo_antigo	Categorias	categories	Resumo	PUBMEDID	Periódico	ISSN	DOI	Tradução do título	Tradução do resumo
Hydroxychloroquine in the treatment of outpatients with mildly symptomatic COVID-19: a multi-center observational study.	https://doi.org/10.1186/s12879-021-05773-w	14/01/2021	Artigo completo publicado em periódico científico	10.1186/s12879-021-05773-w	1471-2334	14712334	BMC INFECTIOUS DISEASES (ONLINE)	A3	1.042	112	3.75	 Abstract                  Background                 Hydroxychloroquine has not been associated with improved survival among hospitalized COVID-19 patients in the majority of observational studies and similarly was not identified as an effective prophylaxis following exposure in a prospective randomized trial. We aimed to explore the role of hydroxychloroquine therapy in mildly symptomatic patients diagnosed in the outpatient setting.                                Methods                 We examined the association between outpatient hydroxychloroquine exposure and the subsequent progression of disease among mildly symptomatic non-hospitalized patients with documented SARS-CoV-2 infection. The primary outcome assessed was requirement of hospitalization. Data was obtained from a retrospective review of electronic health records within a New Jersey USA multi-hospital network. We compared outcomes in patients who received hydroxychloroquine with those who did not applying a multivariable logistic model with propensity matching.                                Results                 Among 1274 outpatients with documented SARS-CoV-2 infection 7.6% were prescribed hydroxychloroquine. In a 1067 patient propensity matched cohort, 21.6% with outpatient exposure to hydroxychloroquine were hospitalized, and 31.4% without exposure were hospitalized. In the primary multivariable logistic regression analysis with propensity matching there was an association between exposure to hydroxychloroquine and a decreased rate of hospitalization from COVID-19 (OR 0.53; 95% CI, 0.29, 0.95). Sensitivity analyses revealed similar associations. QTc prolongation events occurred in 2% of patients prescribed hydroxychloroquine with no reported arrhythmia events among those with data available.                                Conclusions                 In this retrospective observational study of SARS-CoV-2 infected non-hospitalized patients hydroxychloroquine exposure was associated with a decreased rate of subsequent hospitalization. Additional exploration of hydroxychloroquine in this mildly symptomatic outpatient population is warranted.              	['Hidroxicloroquina']	['Hydroxychloroquine']	In this retrospective observational study of SARS-CoV-2 infected non-hospitalized patients hydroxychloroquine exposure was associated with a decreased rate of subsequent hospitalization. Additional exploration of hydroxychloroquine in this mildly symptomatic outpatient population is warranted.	33446136	BMC infectious diseases	1471-2334	10.1186/s12879-021-05773-w	Hidroxicloroquina no tratamento de pacientes ambulatoriais com COVID-19 levemente sintomático: um estudo observacional multicêntrico. 	Neste estudo observacional retrospectivo de pacientes não hospitalizados infectados com SARS-CoV-2, a exposição à hidroxicloroquina foi associada a uma diminuição da taxa de hospitalização subsequente. A exploração adicional de hidroxicloroquina nesta população ambulatorial levemente sintomática é justificada.
Corticosteroid treatment has no efect on hospital mortality in COVID‐19 patients.	https://doi.org/10.1038/s41598-020-80654-x	13/01/2021	Artigo completo publicado em periódico científico	10.1038/s41598-020-80654-x	2045-2322	20452322	SCIENTIFIC REPORTS	A2	1.005	242	4.81	 Abstract Since the start of the novel coronavirus 2019 (COVID-19) pandemic, corticosteroid use has been the subject of debate. The available evidence is uncertain, and knowledge on the subject is evolving. The aim of our cohort study was to evaluate the association between corticosteroid therapy and hospital mortality, in patients hospitalized with COVID-19 after balancing for possible confounders. One thousand four hundred forty four patients were admitted to our hospital with a positive RT-PCR test for SARS-CoV-2, 559 patients (39%) were exposed to corticosteroids during hospital stay, 844 (61%) were not exposed to corticosteroids. In the cohort of patients exposed to corticosteroids, 171 (30.6%) died. In the cohort of patients not exposed to corticosteroids, 183 (21.7%) died (unadjusted  p &lt; 0.001). Nonetheless, exposure to corticosteroids was not associated with in-hospital mortality after balancing with overlap weight propensity score (adjusted  p = 0.25). Patients in the corticosteroids cohort had a reduced risk of ICU admission (adjusted  p &lt; 0.001). Treatment with corticosteroids did not affect hospital mortality in patients with COVID-19 after balancing for confounders. A possible advantage of corticosteroid therapy was to reduce Intensive Care Unit admission, which could be useful in reducing pressure on Intensive Care Units in times of limited resources, as during the COVID-19 pandemic.	['Corticosteroides']	['Corticosteroids']	-	-	-	-	-	O tratamento com corticosteroides não tem efeito na mortalidade hospitalar em pacientes com COVID-19. 	-
The use of methylprednisolone in COVID-19 patients: A propensity score matched retrospective cohort study.	https://doi.org/10.1371/journal.pone.0244128	31/12/2020	Artigo completo publicado em periódico científico	10.1371/journal.pone.0244128	1932-6203	19326203	PLOS ONE	A1	0.852	367	3.8	<jats:sec id="sec001"> Purpose To evaluate the efficacy and safety of methylprednisolone in treating the coronavirus disease 2019 (COVID-19) patients.<jats:sec id="sec002"> Methods A retrospective cohort study was conducted, and all COVID-19 patients were recruited who were admitted to the Yichang Third People’s Hospital from February 1 st to March 31 st, 2020. One-to-one propensity score matching (PSM) was used for minimizing confounding effects. The primary outcome was hospital mortality, with the secondary outcomes being the time needed for a positive SARS-CoV-2 nucleic acid test to turn negative and the length of hospital stay.<jats:sec id="sec003"> Results Totaling 367 patients with COVID-19 hospitalized at the Yichang Third People’s Hospital were identified, of whom 276 were mild or stable COVID-19, and 67 were serious or critically ill. Among them, 255 patients were treated using methylprednisolone, and 188 did not receive any corticosteroid-related treatment. After PSM, no statistically significant difference was found in the baseline characteristics between the two groups. Regarding the outcomes, there also were no statistically significant difference between the two groups. Patients without the use of methylprednisolone were more quickly to obtain negative results of their nasopharyngeal swab tests of SARS-CoV-2 nucleic acid after treatment, compared to those receiving methylprednisolone.<jats:sec id="sec004"> Conclusion Methylprednisolone could not improve the prognosis of patients with COVID-19, and the efficacy and safety of the use of methylprednisolone in patients with COVID-19 still remain uncertain, thus the use of corticosteroids clinically in patients with COVID-19 should be with cautions.	['Prednisona']	['Prednisone']	-	-	-	-	-	O uso de metilprednisolona em pacientes com COVID-19: um estudo de coorte retrospectivo combinado com escore de propensão. 	-
Efficacy Evaluation of Intravenous Immunoglobulin in Non-severe Patients with COVID-19: A Retrospective Cohort Study Based on Propensity Score Matching.	https://doi.org/10.1016/j.ijid.2021.01.009	09/01/2021	Artigo completo publicado em periódico científico	10.1016/j.ijid.2021.01.009	1201-9712	12019712	INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES	A3	2.433	104	9.39	-	['Imunoglobulina']	['Immunoglobulin']	In non-severe patients with COVID-19, no benefit was observed with IVIG therapy beyond standard therapy.	33434674	International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases	1878-3511	10.1016/j.ijid.2021.01.009	Avaliação da eficácia da imunoglobulina intravenosa em pacientes não graves com COVID-19: um estudo de coorte retrospectivo baseado na correspondência de pontuação de propensão. 	Em pacientes não graves com COVID-19, nenhum benefício foi observado com a terapia IVIG além da terapia padrão.
Impact of oral anticoagulation on clinical outcomes of COVID‐19: a nationwide cohort study of hospitalized patients in Germany.	https://doi.org/10.1007/s00392-020-01783-x	08/01/2021	Artigo completo publicado em periódico científico	10.1007/s00392-020-01783-x	1861-0684	18610684	CLINICAL RESEARCH IN CARDIOLOGY (PRINT)	A2	1.772	75	4.86	-	['Antagonistas da vitamina K (AVK)', 'Anticoagulantes']	['Vitamin K antagonists (VKA)', 'Anticoagulants']	In a multivariable analysis, a therapy with both direct oral anticoagulants or vitamin-K antagonists-but not with antiplatelet therapy-was associated with improved clinical outcomes. ACE inhibitors did not impact outcomes. Prospective randomized trials are needed to verify this hypothesis.	33416918	Clinical research in cardiology : official journal of the German Cardiac Society	1861-0692	10.1007/s00392-020-01783-x	Impacto da anticoagulação oral nos resultados clínicos do COVID-19: um estudo de coorte nacional de pacientes hospitalizados na Alemanha. 	Em uma análise multivariada, uma terapia com anticoagulantes orais diretos ou antagonistas da vitamina K, mas não com terapia antiplaquetária, foi associada a melhores resultados clínicos. Os inibidores da ECA não afetaram os resultados. Ensaios prospectivos randomizados são necessários para verificar essa hipótese.
Matched cohort study on the efficacy of tocilizumab in patients with COVID-19.	https://doi.org/10.1016/j.onehlt.2021.100214	05/01/2021	Artigo completo publicado em periódico científico	10.1016/j.onehlt.2021.100214	2352-7714	23527714	ONE HEALTH	A4	1.149	29	7.65	-	['Tocilizumabe']	['Tocilizumab']	-	-	-	-	-	Estudo de coorte pareado sobre a eficácia do tocilizumabe em pacientes com COVID-19. 	-
Therapeutic plasma exchange for coronavirus disease-2019 triggered cytokine release syndrome; a retrospective propensity matched control study.	https://doi.org/10.1371/journal.pone.0244853	07/01/2021	Artigo completo publicado em periódico científico	10.1371/journal.pone.0244853	1932-6203	19326203	PLOS ONE	A1	0.852	367	3.8	<jats:sec id="sec001"> Background Cytokine release syndrome (CRS) plays a pivotal role in the pathophysiology and progression of Coronavirus disease-2019 (COVID-19). Therapeutic plasma exchange (TPE) by removing the pathogenic cytokines is hypothesized to dampen CRS.<jats:sec id="sec002"> Objective To evaluate the outcomes of the patients with COVID-19 having CRS being treated with TPE compared to controls on the standard of care.<jats:sec id="sec003"> Methodology Retrospective propensity score-matched analysis in a single centre from 1st April to 31st July 2020. We retrospectively analyzed data of 280 hospitalized patients developing CRS initially. PSM was used to minimize bias from non-randomized treatment assignment. Using PSM 1:1, 90 patients were selected and assigned to 2 equal groups. Forced matching was done for disease severity, routine standard care and advanced supportive care. Many other Co-variates were matched. Primary outcome was 28 days overall survival. Secondary outcomes were duration of hospitalization, CRS resolution time and timing of viral clearance on Polymerase chain reaction testing.<jats:sec id="sec004"> Results After PS-matching, the selected cohort had a median age of 60 years (range 32–73 in TPE, 37–75 in controls), p = 0.325 and all were males. Median symptoms duration was 7 days (range 3–22 days’ TPE and 3–20 days controls), p = 0.266. Disease severity in both groups was 6 (6.6%) moderate, 40 (44.4%) severe and 44 (49%) critical. Overall, 28-day survival was significantly superior in the TPE group (91.1%), 95% CI 78.33–97.76; as compared to PS-matched controls (61.5%), 95% CI 51.29–78.76 (log rank 0.002), p&lt;0.001. Median duration of hospitalization was significantly reduced in the TPE treated group (10 days vs 15 days) (p&lt; 0.01). CRS resolution time was also significantly reduced in the TPE group (6 days vs. 12 days) (p&lt; 0.001). In 71 patients who underwent TPE, the mortality was 0 (n = 43) if TPE was done within the first 12 days of illness while it was 17.9% (deaths 5, n = 28 who received it after 12 th day (p = 0.0045).<jats:sec id="sec005"> Conclusion An earlier use of TPE was associated with improved overall survival, early CRS resolution and time to discharge compared to SOC for COVID-19 triggered CRS in this selected cohort of PS-matched male patients from one major hospital in Pakistan.	['Plasma convalescente']	['Convalescent Plasma']	-	-	-	-	-	A troca de plasma terapêutica para a doença de coronavírus-2019 desencadeou a síndrome de liberação de citocinas; um estudo de controle retrospectivo com correspondência de propensão. 	-
A single center cohort of 40 severe COVID-19 patients who were treated with convalescent plasma.	https://pubmed.ncbi.nlm.nih.gov/33078604/	17/12/2020	Artigo completo publicado em periódico científico	PUBMED_ID:33078604/	-	-	-	-	-	-	-	-	['Plasma convalescente']	['Convalescent Plasma']	According  to  the  results  of  this  study,  CP  is  an  efficient  conjunct  to  conventional  therapy  against  COVID-19  with  a  favorable safety profile.	33078604	Turkish journal of medical sciences	1303-6165	10.3906/sag-2009-77	Uma coorte de centro único de 40 pacientes graves com COVID-19 que foram tratados com plasma convalescente. 	De acordo com os resultados deste estudo, a CP é um conjunto eficiente à terapia convencional contra a COVID-19 com perfil de segurança favorável.
Early corticosteroids are associated with lower mortality in critically ill patients with COVID-19: a cohort study.	https://doi.org/10.1186/s13054-020-03422-3	04/01/2021	Artigo completo publicado em periódico científico	10.1186/s13054-020-03422-3	1364-8535	13648535	CRITICAL CARE (LONDON. PRINT)	A1	3.218	185	8.76	 Abstract                  Background                 Critically ill patients with coronavirus disease 19 (COVID-19) have a high fatality rate likely due to a dysregulated immune response. Corticosteroids could attenuate this inappropriate response, although there are still some concerns regarding its use, timing, and dose.                                Methods                 This is a nationwide, prospective, multicenter, observational, cohort study in critically ill adult patients with COVID-19 admitted into Intensive Care Units (ICU) in Spain from 12th March to 29th June 2020. Using a multivariable Cox model with inverse probability weighting, we compared relevant outcomes between patients treated with early corticosteroids (before or within the first 48 h of ICU admission) with those who did not receive early corticosteroids (delayed group) or any corticosteroids at all (never group). Primary endpoint was ICU mortality. Secondary endpoints included 7-day mortality, ventilator-free days, and complications.                                Results                 A total of 691 patients out of 882 (78.3%) received corticosteroid during their hospital stay. Patients treated with early-corticosteroids (n = 485) had lower ICU mortality (30.3% vs. never 36.6% and delayed 44.2%) and lower 7-day mortality (7.2% vs. never 15.2%) compared to non-early treated patients. They also had higher number of ventilator-free days, less length of ICU stay, and less secondary infections than delayed treated patients. There were no differences in medical complications between groups. Of note, early use of moderate-to-high doses was associated with better outcomes than low dose regimens.                                Conclusion                 Early use of corticosteroids in critically ill patients with COVID-19 is associated with lower mortality than no or delayed use, and fewer complications than delayed use.              	['Corticosteroides']	['Corticosteroids']	-	-	-	-	-	Corticosteroides precoces estão associados a menor mortalidade em pacientes críticos com COVID-19: um estudo de coorte. 	-
Long-term ACE Inhibitor/ARB Use Is Associated With Severe Renal Dysfunction and Acute Kidney Injury in Patients With Severe COVID-19: Results From a Referral Center Cohort in the Northeast of France.	https://doi.org/10.1093/cid/ciaa677	05/07/2020	Artigo completo publicado em periódico científico	10.1093/cid/ciaa677	1058-4838	10584838	CLINICAL INFECTIOUS DISEASES	A1	4.394	353	8.72	 Abstract                                   Background                   In patients with severe coronavirus disease 2019 (COVID-19), data are scarce and conflicting regarding whether chronic use of angiotensin-converting enzyme inhibitor (ACEI) or angiotensin receptor blocker (ARB) influences disease outcomes. In patients with severe COVID-19, we assessed the association between chronic ACEI/ARB use and the occurrence of kidney, lung, heart, and liver dysfunctions and the severity of the inflammatory reaction as evaluated by biomarkers kinetics, and their association with disease outcomes.                                                  Methods                   We performed a retrospective longitudinal cohort study on consecutive patients with newly diagnosed severe COVID-19. Independent predictors were assessed through receiver operating characteristic analysis, time-series analysis, logistic regression analysis, and multilevel modeling for repeated measures.                                                  Results                   On the 149 patients included in the study 30% (44/149) were treated with ACEI/ARB. ACEI/ARB use was independently associated with the following biochemical variations: phosphorus &amp;gt;40 mg/L (odds ratio [OR], 3.35, 95% confidence interval [CI], 1.83–6.14), creatinine &amp;gt;10.1 mg/L (OR, 3.22, 2.28–4.54), and urea nitrogen (UN) &amp;gt;0.52 g/L (OR, 2.65, 95% CI, 1.89–3.73). ACEI/ARB use was independently associated with acute kidney injury stage ≥1 (OR, 3.28, 95% CI, 2.17–4.94). The daily dose of ACEI/ARB was independently associated with altered kidney markers with an increased risk of +25 to +31% per each 10 mg increment of lisinopril-dose equivalent. In multivariable multilevel modeling, UN &amp;gt;0.52 g/L was independently associated with the risk of acute respiratory failure (OR, 3.54, 95% CI, 1.05–11.96).                                                  Conclusions                   Patients chronically treated with ACEI/ARB who have severe COVID-19 are at increased risk of acute kidney injury. In these patients, the increase in UN associated with ACEI/ARB use could predict the development of acute respiratory failure.               	['Antagonistas do Receptor da Angiotensina II', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	Patients chronically treated with ACEI/ARB who have severe COVID-19 are at increased risk of acute kidney injury. In these patients, the increase in UN associated with ACEI/ARB use could predict the development of acute respiratory failure.	32623470	Clinical infectious diseases : an official publication of the Infectious Diseases Society of America	1537-6591	10.1093/cid/ciaa677	O uso prolongado de inibidor da ECA/BRA está associado a disfunção renal grave e lesão renal aguda em pacientes com COVID-19 grave: resultados de uma coorte de centro de referência no nordeste da França. 	Pacientes tratados cronicamente com IECA/BRA que têm COVID-19 grave têm risco aumentado de lesão renal aguda. Nesses pacientes, o aumento do UN associado ao uso de IECA/BRA poderia predizer o desenvolvimento de insuficiência respiratória aguda.
