Título	link	data	tipo	doi	issn	ISSN	Periódico	Qualis	FI (JCR)	H-index	media_citacao_3_anos	Resumo_antigo	Categorias	categories	Resumo	PUBMEDID	Periódico	ISSN	DOI	Tradução do título	Tradução do resumo
Use of inhibitors of the renin angiotensin system and COVID-19 prognosis: a systematic review and meta-analysis	http://medrxiv.org/content/early/2020/05/26/2020.05.19.20106799.abstract	26/05/2020	Preprint	http://medrxiv.org/content/early/2020/05/26/2020.05.19.20106799.abstract	-	-	-	-	-	-	-	-	['Antagonistas do Receptor da Angiotensina II', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	-	-	-	-	-	Uso de inibidores do sistema renina angiotensina e prognóstico de COVID-19: uma revisão sistemática e metanálise 	-
Comorbidities, clinical signs and symptoms, laboratory findings, imaging features, treatment strategies, and outcomes in adult and pediatric patients with COVID-19: A systematic review and meta-analysis	https://doi.org/10.1101/2020.05.20.20103804	22/05/2020	Preprint	10.1101/2020.05.20.20103804	-	-	-	-	-	-	-	-	['Antibióticos', 'Antivirais', 'Corticosteroides', 'Oxigenoterapia']	['Antibiotics', 'Antivirals', 'Corticosteroids', 'Oxygen Therapy']	Our meta-analyses revealed important risk factors that are associated with severity and mortality of COVID-19.	32763496	Travel medicine and infectious disease	1873-0442	10.1016/j.tmaid.2020.101825	Comorbidades, sinais e sintomas clínicos, achados laboratoriais, características de imagem, estratégias de tratamento e resultados em pacientes adultos e pediátricos com COVID-19: uma revisão sistemática e metanálise 	Nossas metanálises revelaram importantes fatores de risco associados à gravidade e mortalidade da COVID-19.
A Systematic Review and Meta-analysis of Therapeutic options against SARS-CoV-2	http://medrxiv.org/content/early/2020/05/23/2020.05.20.20108365.abstract	20/05/2020	Preprint	http://medrxiv.org/content/early/2020/05/23/2020.05.20.20108365.abstract	-	-	-	-	-	-	-	-	['Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Tocilizumabe', 'Tocilizumabe', 'Tocilizumabe', 'Tocilizumabe', 'Tocilizumabe']	['Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Remdesivir', 'Remdesivir', ' Remdesivir', 'Remdesivir', 'Remdesivir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Tocilizumab', 'Tocilizumab', 'Tocilizumab', 'Tocilizumab', 'Tocilizumab' ]	-	-	-	-	-	Uma revisão sistemática e meta-análise de opções terapêuticas contra SARS-CoV-2 	-
Hydroxychloroquine in COVID-19: A systematic review and meta-analysis	https://doi.org/10.1101/2020.05.14.20101774	19/05/2020	Preprint	10.1101/2020.05.14.20101774	-	-	-	-	-	-	-	-	['Hidroxicloroquina']	['Hydroxychloroquine']	Hydroxychloroquine was not efficacious as early treatment for COVID-19 infections in RCTs with low to very low quality of evidence for all outcomes. More RCTs are needed to elucidate the efficacy of hydroxychloroquine as early treatment intervention.	35832701	Archives of medical science : AMS	1734-1922	10.5114/aoms/143147	Hidroxicloroquina na COVID-19: Uma revisão sistemática e metanálise A 	hidroxicloroquina não foi eficaz como tratamento precoce para infecções por COVID-19 em ensaios clínicos randomizados com qualidade de evidência baixa a muito baixa para todos os desfechos. Mais RCTs são necessários para elucidar a eficácia da hidroxicloroquina como intervenção precoce no tratamento.
Systematic Review and Meta-analysis of the Effectiveness and Safety of Hydroxychloroquine in COVID-19	http://medrxiv.org/content/early/2020/05/12/2020.05.07.20093831.abstract	12/05/2020	Preprint	http://medrxiv.org/content/early/2020/05/12/2020.05.07.20093831.abstract	-	-	-	-	-	-	-	-	['Hidroxicloroquina']	['Hydroxychloroquine']	PROSPERO CRD42020177818.	34736537	Systematic reviews	2046-4053	10.1186/s13643-021-01835-x	Revisão Sistemática e Meta-análise da Eficácia e Segurança da Hidroxicloroquina no COVID-19 	PROSPERO CRD42020177818.
The race to find a SARS-CoV-2 drug can only be won by a few chosen drugs: a systematic review of registers of clinical trials of drugs aimed at preventing or treating COVID-19	https://doi.org/10.1101/2020.05.05.20091785	09/05/2020	Preprint	10.1101/2020.05.05.20091785	-	-	-	-	-	-	-	-	['Cloroquina', 'Cloroquina', 'Cloroquina', 'Cloroquina', 'Favipiravir', 'Favipiravir', 'Favipiravir', 'Favipiravir', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Plasma convalescente', 'Plasma convalescente', 'Plasma convalescente', 'Plasma convalescente', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Tocilizumabe', 'Tocilizumabe', 'Tocilizumabe', 'Tocilizumabe']	['Chloroquine', 'Chloroquine', 'Chloroquine', 'Chloroquine', 'Favipiravir', 'Favipiravir', 'Favipiravir', 'Favipiravir', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', ' Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Plasma convalescent', 'Plasma convalescent', 'Plasma convalescent', 'Plasma convalescent', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Remdesivir' , 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Tocilizumab', 'Tocilizumab', 'Tocilizumab', 'Tocilizumab']	-	-	-	-	-	A corrida para encontrar um medicamento SARS-CoV-2 só pode ser vencida por alguns medicamentos escolhidos: uma revisão sistemática de registros de ensaios clínicos de medicamentos destinados a prevenir ou tratar o COVID-19 	-
A systematic review of Anakinra, Tocilizumab, Sarilumab and Siltuximab for coronavirus-related infections	https://doi.org/10.1101/2020.04.23.20076612	26/04/2020	Preprint	10.1101/2020.04.23.20076612	-	-	-	-	-	-	-	-	['Anakinra', 'Inibidores de interleucina-6']	['Anakinra', 'Interleukin-6 Inhibitors']	-	-	-	-	-	Uma revisão sistemática de Anakinra, Tocilizumab, Sarilumab e Siltuximab para infecções relacionadas ao coronavírus 	-
Hydroxychloroquine for the management of COVID-19: Hope or Hype? A Systematic review of the current evidence	http://medrxiv.org/content/early/2020/04/22/2020.04.16.20068205.abstract	22/04/2020	Preprint	http://medrxiv.org/content/early/2020/04/22/2020.04.16.20068205.abstract	-	-	-	-	-	-	-	-	['Hidroxicloroquina']	['Hydroxychloroquine']	-	-	-	-	-	Hidroxicloroquina para a gestão do COVID-19: Esperança ou Hype? Uma revisão sistemática das evidências atuais 	-
COVID-19 infection during pregnancy: A systematic review to summarize possible symptoms, treatments, and pregnancy outcomes	https://doi.org/10.1101/2020.03.31.20049304	03/04/2020	Preprint	10.1101/2020.03.31.20049304	-	-	-	-	-	-	-	-	['Antibióticos', 'Antibióticos', 'Cloroquina', 'Cloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Oxigenoterapia', 'Oxigenoterapia']	['Antibiotics', 'Antibiotics', 'Chloroquine', 'Chloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Oxygen Therapy', 'Oxygen Therapy']	-	-	-	-	-	Infecção por COVID-19 durante a gravidez: uma revisão sistemática para resumir possíveis sintomas, tratamentos e resultados da gravidez 	-
Therapeutic Application of Chloroquine and Hydroxychloroquine in Clinical Trials for COVID-19: A systematic review	https://www.medrxiv.org/content/10.1101/2020.03.22.20040964v2	27/03/2020	Preprint	10.1101/2020.03.22.20040964v2	-	-	-	-	-	-	-	-	['Cloroquina', 'Hidroxicloroquina']	['Chloroquine', 'Hydroxychloroquine']	-	-	-	-	-	Aplicação terapêutica de cloroquina e hidroxicloroquina em ensaios clínicos para COVID-19: uma revisão sistemática 	-
Kamal MA, Helmi N. Therapeutic Management of COVID-19 Patients: A systematic review	https://www.medrxiv.org/content/10.1101/2020.04.02.20051029v1	06/04/2020	Preprint	10.1101/2020.04.02.20051029v1	-	-	-	-	-	-	-	-	['Corticosteroides', 'Lopinavir', 'Moxifloxacina', 'Oseltamivir', 'Ritonavir', 'Tigeciclina', 'Umifenovir']	['Corticosteroids', 'Lopinavir', 'Moxifloxacin', 'Oseltamivir', 'Ritonavir', 'Tigecycline', 'Umifenovir']	-	-	-	-	-	Kamal MA, Helmi N. Manejo Terapêutico de Pacientes com COVID-19: Uma revisão sistemática 	-
Interleukin-6 in COVID-19: A Systematic Review and Meta-Analysis	https://doi.org/10.1101/2020.03.30.20048058	03/04/2020	Preprint	10.1101/2020.03.30.20048058	-	-	-	-	-	-	-	-	['Tocilizumabe']	['Tocilizumab']	-	-	-	-	-	Interleucina-6 no COVID-19: uma revisão sistemática e meta-análise 	-
Clinical features, Diagnosis, and Treatment of COVID-19: A systematic review of case reports and case series	https://doi.org/10.1101/2020.03.28.20046151	03/04/2020	Preprint	10.1101/2020.03.28.20046151	-	-	-	-	-	-	-	-	['Lopinavir', 'Lopinavir', 'Meropenem', 'Meropenem', 'Moxifloxacina', 'Moxifloxacina', 'Oseltamivir', 'Oseltamivir', 'Umifenovir', 'Umifenovir']	['Lopinavir', 'Lopinavir', 'Meropenem', 'Meropenem', 'Moxifloxacin', 'Moxifloxacin', 'Oseltamivir', 'Oseltamivir', 'Umifenovir', 'Umifenovir']	-	-	-	-	-	Características clínicas, diagnóstico e tratamento do COVID-19: uma revisão sistemática de relatos de casos e séries de casos 	-
Ongoing Living Update of Potential COVID-19 Therapeutics: summary of rapid systematic reviews	https://iris.paho.org/handle/10665.2/52097	22/09/2020	Documento institucional	https://iris.paho.org/handle/10665.2/52097	-	-	-	-	-	-	-	-	['Esteroides', 'Hidroxicloroquina', 'Ivermectina', 'Lopinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Tocilizumabe', 'Esteroides', 'Hidroxicloroquina', 'Ivermectina', 'Lopinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Tocilizumabe', 'Esteroides', 'Hidroxicloroquina', 'Ivermectina', 'Lopinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Tocilizumabe', 'Cloroquina', 'Corticosteroides', 'Danoprevir', 'Darunavir', 'Favipiravir', 'Heparina', 'Hidroxicloroquina', 'Interferon alfa', 'Ivermectina', 'Lopinavir', 'Meplazumabe', 'Nelfinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Siltuximabe', 'Tocilizumabe', 'Umifenovir']	['Steroidal', 'Hydroxychloroquine', 'Ivermectin', 'Lopinavir', 'Convalescent Plasma', 'Remdesivir', 'Ritonavir', 'Tocilizumab', 'Ssteroids', 'Hydroxychloroquine', 'Ivermectin', 'Lopinavir', 'Convalescent plasma', 'Remdesivir', 'Ritonavir', 'Tocilizumab', 'Ssteroids', 'Hydroxychloroquine', 'Ivermectin', 'Lopinavir', 'Convalescent plasma', 'Remdesivir', 'Ritonavir', 'Tocilizumab', 'Chloroquine', 'Corticosteroids', 'Danoprevir', 'Darunavir', 'Favipiravir', 'Heparin', 'Hydroxychloroquine', 'Interferon alpha', 'Ivermectin', 'Lopinavir', 'Meplazumab', 'Nelfinavir', ' Convalescent plasma', 'Remdesivir', 'Ritonavir', 'Siltuximab', 'Tocilizumab', 'Umifenovir']	-	-	-	-	-	Atualização em Vida Contínua de Potenciais Terapêuticos COVID-19: resumo de revisões sistemáticas rápidas 	-
Ongoing Living Update of Potential COVID-19 Therapeutics: summary of rapid systematic reviews	https://iris.paho.org/handle/10665.2/52719	13/10/2020	Documento institucional	https://iris.paho.org/handle/10665.2/52719	-	-	-	-	-	-	-	-	['Esteroides', 'Hidroxicloroquina', 'Ivermectina', 'Lopinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Tocilizumabe', 'Esteroides', 'Hidroxicloroquina', 'Ivermectina', 'Lopinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Tocilizumabe', 'Esteroides', 'Hidroxicloroquina', 'Ivermectina', 'Lopinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Tocilizumabe', 'Cloroquina', 'Corticosteroides', 'Danoprevir', 'Darunavir', 'Favipiravir', 'Heparina', 'Hidroxicloroquina', 'Interferon alfa', 'Ivermectina', 'Lopinavir', 'Meplazumabe', 'Nelfinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Siltuximabe', 'Tocilizumabe', 'Umifenovir']	['Steroidal', 'Hydroxychloroquine', 'Ivermectin', 'Lopinavir', 'Convalescent Plasma', 'Remdesivir', 'Ritonavir', 'Tocilizumab', 'Ssteroids', 'Hydroxychloroquine', 'Ivermectin', 'Lopinavir', 'Convalescent plasma', 'Remdesivir', 'Ritonavir', 'Tocilizumab', 'Ssteroids', 'Hydroxychloroquine', 'Ivermectin', 'Lopinavir', 'Convalescent plasma', 'Remdesivir', 'Ritonavir', 'Tocilizumab', 'Chloroquine', 'Corticosteroids', 'Danoprevir', 'Darunavir', 'Favipiravir', 'Heparin', 'Hydroxychloroquine', 'Interferon alpha', 'Ivermectin', 'Lopinavir', 'Meplazumab', 'Nelfinavir', ' Convalescent plasma', 'Remdesivir', 'Ritonavir', 'Siltuximab', 'Tocilizumab', 'Umifenovir']	-	-	-	-	-	Atualização em Vida Contínua de Potenciais Terapêuticos COVID-19: resumo de revisões sistemáticas rápidas 	-
Ongoing Living Update of Potential COVID-19 Therapeutics: summary of rapid systematic reviews	https://iris.paho.org/handle/10665.2/52097	08/05/2020	Documento institucional	https://iris.paho.org/handle/10665.2/52097	-	-	-	-	-	-	-	-	['Esteroides', 'Hidroxicloroquina', 'Ivermectina', 'Lopinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Tocilizumabe', 'Esteroides', 'Hidroxicloroquina', 'Ivermectina', 'Lopinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Tocilizumabe', 'Esteroides', 'Hidroxicloroquina', 'Ivermectina', 'Lopinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Tocilizumabe', 'Cloroquina', 'Corticosteroides', 'Danoprevir', 'Darunavir', 'Favipiravir', 'Heparina', 'Hidroxicloroquina', 'Interferon alfa', 'Ivermectina', 'Lopinavir', 'Meplazumabe', 'Nelfinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Siltuximabe', 'Tocilizumabe', 'Umifenovir']	['Steroidal', 'Hydroxychloroquine', 'Ivermectin', 'Lopinavir', 'Convalescent Plasma', 'Remdesivir', 'Ritonavir', 'Tocilizumab', 'Ssteroids', 'Hydroxychloroquine', 'Ivermectin', 'Lopinavir', 'Convalescent plasma', 'Remdesivir', 'Ritonavir', 'Tocilizumab', 'Ssteroids', 'Hydroxychloroquine', 'Ivermectin', 'Lopinavir', 'Convalescent plasma', 'Remdesivir', 'Ritonavir', 'Tocilizumab', 'Chloroquine', 'Corticosteroids', 'Danoprevir', 'Darunavir', 'Favipiravir', 'Heparin', 'Hydroxychloroquine', 'Interferon alpha', 'Ivermectin', 'Lopinavir', 'Meplazumab', 'Nelfinavir', ' Convalescent plasma', 'Remdesivir', 'Ritonavir', 'Siltuximab', 'Tocilizumab', 'Umifenovir']	-	-	-	-	-	Atualização em Vida Contínua de Potenciais Terapêuticos COVID-19: resumo de revisões sistemáticas rápidas 	-
Ongoing Living Update of Potential COVID-19 Therapeutics: summary of rapid systematic reviews. Rapid Review, 8 May 2020	https://iris.paho.org/handle/10665.2/52097	08/05/2020	Documento institucional	https://iris.paho.org/handle/10665.2/52097	-	-	-	-	-	-	-	-	['Ácido alfa lipóico', 'Cloroquina', 'Corticosteroides', 'Danoprevir', 'Darunavir', 'Favipiravir', 'Heparina', 'Hidroxicloroquina', 'Interferon alfa', 'Ivermectina', 'Lopinavir', 'Meplazumabe', 'Nelfinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Siltuximabe', 'Tocilizumabe', 'Umifenovir']	['Alpha Lipoic Acid', 'Chloroquine', 'Corticosteroids', 'Danoprevir', 'Darunavir', 'Favipiravir', 'Heparin', 'Hydroxychloroquine', 'Interferon alpha', 'Ivermectin', 'Lopinavir', 'Meplazumab ', 'Nelfinavir', 'Convalescent plasma', 'Remdesivir', 'Ritonavir', 'Siltuximab', 'Tocilizumab', 'Umifenovir']	-	-	-	-	-	Atualização em Vida Contínua de Potenciais Terapêuticos COVID-19: resumo de revisões sistemáticas rápidas. Revisão Rápida, 8 de maio de 2020 	-
Ongoing Living Update of Potential COVID-19 Therapeutics: summary of rapid systematic reviews	https://iris.paho.org/handle/10665.2/52025	22/04/2020	Documento institucional	https://iris.paho.org/handle/10665.2/52025	-	-	-	-	-	-	-	-	['Esteroides', 'Hidroxicloroquina', 'Ivermectina', 'Lopinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Tocilizumabe', 'Esteroides', 'Hidroxicloroquina', 'Ivermectina', 'Lopinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Tocilizumabe', 'Esteroides', 'Hidroxicloroquina', 'Ivermectina', 'Lopinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Tocilizumabe', 'Cloroquina', 'Corticosteroides', 'Danoprevir', 'Darunavir', 'Favipiravir', 'Heparina', 'Hidroxicloroquina', 'Interferon alfa', 'Ivermectina', 'Lopinavir', 'Meplazumabe', 'Nelfinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Siltuximabe', 'Tocilizumabe', 'Umifenovir']	['Steroidal', 'Hydroxychloroquine', 'Ivermectin', 'Lopinavir', 'Convalescent Plasma', 'Remdesivir', 'Ritonavir', 'Tocilizumab', 'Ssteroids', 'Hydroxychloroquine', 'Ivermectin', 'Lopinavir', 'Convalescent plasma', 'Remdesivir', 'Ritonavir', 'Tocilizumab', 'Ssteroids', 'Hydroxychloroquine', 'Ivermectin', 'Lopinavir', 'Convalescent plasma', 'Remdesivir', 'Ritonavir', 'Tocilizumab', 'Chloroquine', 'Corticosteroids', 'Danoprevir', 'Darunavir', 'Favipiravir', 'Heparin', 'Hydroxychloroquine', 'Interferon alpha', 'Ivermectin', 'Lopinavir', 'Meplazumab', 'Nelfinavir', ' Convalescent plasma', 'Remdesivir', 'Ritonavir', 'Siltuximab', 'Tocilizumab', 'Umifenovir']	-	-	-	-	-	Atualização em Vida Contínua de Potenciais Terapêuticos COVID-19: resumo de revisões sistemáticas rápidas 	-
