-	Improved survival outcome in SARs-CoV-2 (COVID-19) Acute Respiratory Distress Syndrome patients with Tocilizumab administration
32511566	Early Safety Indicators of COVID-19 Convalescent Plasma in 5,000 Patients
35878651	ACE-inhibitors and Angiotensin-2 Receptor Blockers are not associated with severe SARS-COVID19 infection in a multi-site UK acute Hospital Trust
34736537	Systematic Review and Meta-analysis of the Effectiveness and Safety of Hydroxychloroquine in COVID-19
35777878	Systematic benefit-risk assessment for the use of chloroquine or hydroxychloroquine as a treatment for COVID-19: Establishing a framework for rapid decision-making
35727463	Steroid-responsive encephalitis in Covid-19 disease
32383183	A comparison study of SARS-CoV-2 IgG antibody between male and female COVID-19 patients: a possible reason underlying different outcome between gender
35905790	The race to find a SARS-CoV-2 drug can only be won by a few chosen drugs: a systematic review of registers of clinical trials of drugs aimed at preventing or treating COVID-19
-	Does BCG protect against SARS-CoV-2 infection ?: elements of proof
-	COVID-19 Related Mortality: Is the BCG Vaccine Truly Effective?
-	Evidence Supports a Causal Model for Vitamin D in COVID-19 Outcomes
-	Incidence of COVID-19 in a cohort of adult and paediatric patients with rheumatic diseases treated with targeted biologic and synthetic disease-modifying anti-rheumatic drugs
33350752	Hydroxychloroquine is associated with slower viral clearance in clinical COVID-19 patients with mild to moderate disease: A retrospective study
32804086	Ocular toxicity and Hydroxychloroquine: A Rapid Meta-Analysis
35588019	Lopinavir-ritonavir alone or combined with arbidol in the treatment of 73 hospitalized patients with COVID-19: a pilot retrospective study
35512430	The effect of angiotensin converting enzyme inhibitors and angiotensin receptor blockers on death and severity of disease in patients with coronavirus disease 2019 (COVID-19): A meta-analysis
-	A systematic review of Anakinra, Tocilizumab, Sarilumab and Siltuximab for coronavirus-related infections
32566562	Intravenous Immunoglobulin of COVID-19 Effectiveness of Intravenous Immunoglobulin for Children with Severe COVID-19: A Rapid Review
32887691	The role of corticosteroids in the management of critically ill patients with coronavirus disease 2019 (COVID-19): A meta-analysis
35808662	Hydroxychloroquine for the management of COVID-19: Hope or Hype? A Systematic review of the current evidence
32511388	Enisamium is a small molecule inhibitor of the influenza A virus and SARS-CoV-2 RNA polymerases
33321203	A Computational Approach to Design Potential siRNA Molecules as a Prospective Tool for Silencing Nucleocapsid Phosphoprotein and Surface Glycoprotein Gene of SARS-CoV-2
32541865	Boceprevir, GC-376, and calpain inhibitors II, XII inhibit SARS-CoV-2 viral replication by targeting the viral main protease
33192569	Heparin therapy improving hypoxia in COVID-19 patients - a case series
35186959	A Randomized, Single-blind, Group sequential, Active-controlled Study to evaluate the clinical efficacy and safety of α-Lipoic acid for critically ill patients with coronavirus disease 2019（COVID-19).
-	Design an efficient multi-epitope peptide vaccine candidate against SARS-CoV-2: An in silico analysis
32838355	Outcomes of hydroxychloroquine usage in United States veterans hospitalized with COVID-19
35891232	Rapid development of an inactivated vaccine for SARS-CoV-2
32566561	Potential Effectiveness and Safety of Antiviral Agents in Children with Coronavirus Disease 2019: A Rapid Review and Meta-Analysis
35727463	Steroid-responsive severe encephalopathy in SARS-CoV-2 infection
32882638	Clinical benefit of remdesivir in rhesus macaques infected with SARS-CoV-2
32442105	The FDA-approved gold drug Auranofin inhibits novel coronavirus (SARS-COV-2) replication and attenuates inflammation in human cells
35799196	Clinical Efficacy of Intravenous Immunoglobulin Therapy in Critical Patients with COVID-19: A multicenter retrospective cohort study
35533972	Hydroxychloroquine in patients with COVID-19: an open-label, randomized, controlled trial
-	No evidence of clinical efficacy of hydroxychloroquine in patients hospitalized for COVID-19 infection with oxygen requirement: results of a study using routinely collected data to emulate a target trial
-	Currently available intravenous immunoglobulin (Gamunex®-C and Flebogamma® DIF) contains antibodies reacting against SARS-CoV-2 antigens
-	The IMPDH inhibitor merimepodib suppresses SARS-CoV-2 replication in vitro
-	Key to successful treatment of COVID-19: accurate identification of severe risks and early intervention of disease progression
-	Treatment with ACE-inhibitors is associated with less severe disease with SARS-Covid-19 infection in a multi-site UK acute Hospital Trust
-	The Use of Adjuvant Therapy in Preventing Progression to Severe Pneumonia in Patients with Coronavirus Disease 2019: A Multicenter Data Analysis
35597770	Interferon-α2b treatment for COVID-19
34539392	Favipiravir versus Arbidol for COVID-19: A Randomized Clinical
33437211	COVID-19 infection during pregnancy: A systematic review to summarize possible symptoms, treatments, and pregnancy outcomes
-	BCG protects against COVID-19? A word of caution
-	Convalescent Plasma to Treat COVID-19: Chinese Strategy and Experiences
35695453	Human monoclonal antibodies block the binding of SARS CoV 2 spike protein
-	Hydroxychloroquine (HCQ): an observational cohort study in primary and secondary prevention of pneumonia in an at-risk population
-	Safety of hydroxychloroquine, alone and in combination with azithromycin, in light of rapid wide-spread use for COVID-19: a multinational, network cohort and self-controlled case series study
-	Chloroquine diphosphate in two different dosages as adjunctive therapy of hospitalized patients with severe respiratory syndrome in the context of coronavirus (SARS-CoV-2) infection: Preliminary safety results of a randomized, double-blinded, phase IIb clinical trial (CloroCovid-19 Study)
-	Therapeutic Application of Chloroquine and Hydroxychloroquine in Clinical Trials for COVID-19: A systematic review
-	Differential COVID-19-attributable mortality and BCG vaccine use in countries
35495105	Association of BCG vaccination policy with prevalence and mortality of COVID-19
34075090	Targeting the catecholamine-cytokine axis to prevent SARS-CoV-2 cytokine storm syndrome
35874909	Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial
33183178	Lack of Antiviral Activity of Darunavir against SARS-CoV-2
33180803	Repurposing Therapeutics for COVID-19: Rapid Prediction of Commercially available drugs through Machine Learning and Docking
34316558	Kamal MA, Helmi N. Therapeutic Management of COVID-19 Patients: A systematic review
-	Use of siltuximab in patients with COVID-19 pneumonia requiring ventilatory support
-	The QT Interval in Patients with SARS-CoV-2 Infection Treated with Hydroxychloroquine/Azithromycin
35786174	Interleukin-6 in COVID-19: A Systematic Review and Meta-Analysis
35875562	Clinical features, Diagnosis, and Treatment of COVID-19: A systematic review of case reports and case series
32658841	DEVELOPMENT OF A HYPERIMMUNE EQUINE SERUM THERAPY FOR COVID-19 IN ARGENTINA
32931734	A Single-Dose Intranasal ChAd Vaccine Protects Upper and Lower Respiratory Tracts against SARS-CoV-2
32933365	Optimization of hydroxychloroquine dosing scheme based on COVID-19 patients’ characteristics: a review of the literature and simulations
32903552	A Simple Bayesian Method for Evaluating Whether Data From Patients With Rheumatic Diseases Who Have Been Under Chronic Hydroxychloroquine Medication Since Before the COVID-19 Outbreak Can Speak to Hydroxychloroquine’s Prophylactic Effect Against Infection With SARS-CoV-2
34289385	A single dose of an adenovirus-vectored vaccine provides protection against SARS-CoV-2 challenge
32826924	An adenovirus-vectored COVID-19 vaccine confers protection from SARS-COV-2 challenge in rhesus macaques
35094366	A Thermostable mRNA Vaccine against COVID-19
32793398	Evaluation of the immunogenicity of prime-boost vaccination with the replication-deficient viral vectored COVID-19 vaccine candidate ChAdOx1 nCoV-19
32783919	A Single Immunization with Nucleoside-Modified mRNA Vaccines Elicits Strong Cellular and Humoral Immune Responses against SARS-CoV-2 in Mice
33469218	Single-shot Ad26 vaccine protects against SARS-CoV-2 in rhesus macaques
34449440	Evaluation of the mRNA-1273 Vaccine against SARS-CoV-2 in Nonhuman Primates
32404477	A noncompeting pair of human neutralizing antibodies block COVID-19 virus binding to its receptor ACE2
35746797	A human monoclonal antibody blocking SARS-CoV-2 infection
32312290	Salvage use of tissue plasminogen activator (tPA) in the setting of acute respiratory distress syndrome (ARDS) due to COVID-19 in the USA: a Markov decision analysis
32307268	Active constituents and mechanisms of Respiratory Detox Shot, a traditional Chinese medicine prescription, for COVID-19 control and prevention: Network-molecular docking-LC-MSE analysis
32113846	In silico screening of Chinese herbal medicines with the potential to directly inhibit 2019 novel coronavirus
32510523	Fast Identification of Possible Drug Treatment of Coronavirus Disease -19 (COVID-19) Through Computational Drug Repurposing Study
32065055	Potent binding of 2019 novel coronavirus spike protein by a SARS coronavirus-specific human monoclonal antibody
34802883	Lianhuaqingwen exerts anti-viral and anti-inflammatory activity against novel coronavirus (SARS-CoV-2)
32306822	Peptide-like and small-molecule inhibitors against Covid-19
35876061	Molecular docking and dynamics simulation of FDA approved drugs with the main protease from 2019 novel coronavirus
35740872	Potential covalent drugs targeting the main protease of the SARS-CoV-2 coronavirus
32311760	Inactivation of severe acute respiratory syndrome coronavirus 2 in plasma and platelet products using a riboflavin and ultraviolet light-based photochemical treatment
32294562	A search for medications to treat COVID-19 via in silico molecular docking models of the SARS-CoV-2 spike glycoprotein and 3CL protease
33880524	Anti-HCV, nucleotide inhibitors, repurposing against COVID-19
32283108	Remdesivir and SARS-CoV-2: Structural requirements at both nsp12 RdRp and nsp14 Exonuclease active-sites
32960061	Drug repurposing for coronavirus (COVID-19): in silico screening of known drugs against coronavirus 3CL hydrolase and protease enzymes
33154404	Analysis of therapeutic targets for SARS-CoV-2 and discovery of potential drugs by computational methods
32293875	Why are lopinavir and ritonavir effective against the newly emerged Coronavirus 2019?: Atomistic insights into the inhibitory mechanisms
32291351	Repurposing Didanosine as a Potential Treatment for COVID-19 Using Single-Cell RNA Sequencing Data
32238094	Identification of Chymotrypsin-like Protease Inhibitors of SARS-CoV-2 Via Integrated Computational Approach
32284326	Remdesivir is a direct-acting antiviral that inhibits RNA-dependent RNA polymerase from severe acute respiratory syndrome coronavirus 2 with high potency
32280433	Predicting commercially available antiviral drugs that may act on the novel coronavirus (SARS-CoV-2) through a drug-target interaction deep learning model
35794497	In silico studies on therapeutic agents for COVID-19: Drug repurposing approach
35789829	Virtual screening and repurposing of FDA approved drugs against COVID-19 main protease
-	Investigating the mechanism of Qing-Fei-Pai-Du-Tang for the treatment of Novel Coronavirus Pneumonia by network pharmacology
-	Repurposing of clinically approved drugs for treatment of coronavirus disease 2019 in a 2019-novel coronavirus (2019-nCoV) related coronavirus model
